CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,Cluster,Cluster_Name,Cluster_Action
15863,26,2,68.84,4,3,1,8,431,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
15864,22,6,1936.32,4,5,4,13,454,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
15865,41,3,895.13,3,4,3,10,343,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
15866,101,1,230.53,2,2,1,5,221,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15867,5,15,3812.64,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
15869,277,2,149.64,1,3,1,5,131,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15870,33,1,354.09000000000003,4,2,2,8,422,New Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
15872,15,2,360.93,4,3,2,9,432,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
15874,64,7,4405.88,3,5,5,13,355,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
15877,2,2,493.28,5,3,3,11,533,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
15880,369,1,343.28,1,2,2,5,122,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15881,312,5,501.39,1,4,3,8,143,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
15882,199,4,516.36,1,4,3,8,143,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
15883,2,2,396.48,5,3,2,10,532,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
15885,93,3,379.35,2,4,2,8,242,Can't Lose Them,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15886,60,1,181.09,3,2,1,6,321,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15888,81,1,168.31,2,2,1,5,221,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15889,157,2,446.87,2,3,2,7,232,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15891,227,1,524.52,1,2,3,6,123,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15894,253,2,263.55,1,3,2,6,132,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15895,150,1,179.17,2,2,1,5,221,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15897,194,2,222.05,1,3,1,5,131,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15898,1,5,1388.88,5,4,4,13,544,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
15899,369,1,56.25,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15900,24,1,351.11,4,2,2,8,422,New Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
15901,17,3,363.88,4,4,2,10,442,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
15903,10,7,5126.76,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
15904,8,1,164.68,5,2,1,8,521,New Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
15906,20,7,1567.69,4,5,4,13,454,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
15907,4,3,967.45,5,4,4,13,544,Champions,0,New Potentials,"Welcome series, onboarding discounts, education content"
15909,174,1,191.94,2,2,1,5,221,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15910,1,8,1232.18,5,5,4,14,554,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
15912,178,2,264.62,2,3,2,7,232,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15916,16,8,1528.09,4,5,4,13,454,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
15917,248,1,123.1,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15918,191,2,334.23,1,3,2,6,132,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15919,20,2,639.89,4,3,3,10,433,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
15920,154,4,167.5,2,4,1,7,241,Can't Lose Them,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15921,173,1,336.03000000000003,2,2,2,6,222,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15922,373,1,369.5,1,2,2,5,122,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15923,373,1,127.08,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15925,194,1,207.15,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15930,67,1,426.63,3,2,2,7,322,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15932,4,8,2495.87,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
15933,21,3,1107.46,4,4,4,12,444,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
15935,239,2,416.86,1,3,2,6,132,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15937,64,1,145.35000000000002,3,2,1,6,321,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15938,112,5,404.58,2,4,2,8,242,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
15939,90,15,6115.01,2,5,5,12,255,Can't Lose Them,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
15940,311,1,35.8,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15942,134,1,337.44,2,2,2,6,222,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15944,277,1,325.1,1,2,2,5,122,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15945,365,1,181.0,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15947,83,1,1708.24,2,2,4,8,224,At Risk,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
15948,8,2,955.24,5,3,4,12,534,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
15949,17,2,364.72,4,3,2,9,432,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
15950,32,4,1765.51,4,4,4,12,444,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
15951,9,2,708.22,5,3,3,11,533,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
15952,34,4,806.57,3,4,3,10,343,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
15953,15,8,1659.38,4,5,4,13,454,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
15955,24,14,4416.26,4,5,5,14,455,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
15957,32,1,428.89,4,2,2,8,422,New Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
15958,74,1,104.35,2,2,1,5,221,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15963,20,2,470.76,4,3,2,9,432,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
15965,17,4,845.64,4,4,3,11,443,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
15967,23,2,418.83,4,3,2,9,432,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
15969,3,3,666.1,5,4,3,12,543,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
15970,304,1,314.1,1,2,2,5,122,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15971,18,12,4199.85,4,5,5,14,455,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
15973,367,1,307.82000000000005,1,2,2,5,122,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15974,39,7,3442.15,3,5,5,13,355,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
15975,84,1,371.01,2,2,2,6,222,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15976,165,2,430.94,2,3,2,7,232,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15977,17,2,1054.73,4,3,4,11,434,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
15978,77,1,1098.78,2,2,4,8,224,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15980,89,3,2398.86,2,4,5,11,245,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
15981,25,8,3408.48,4,5,5,14,455,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
15983,22,4,1475.02,4,4,4,12,444,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
15984,3,10,2837.67,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
15985,123,2,1142.42,2,3,4,9,234,At Risk,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
15986,30,1,168.12,4,2,1,7,421,New Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
15987,12,7,1451.28,5,5,4,14,554,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
15988,19,1,158.03,4,2,1,7,421,New Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
15990,44,2,792.11,3,3,3,9,333,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
15992,4,1,41.99,5,2,1,8,521,New Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
15993,9,7,2797.57,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
15994,55,1,427.07,3,2,2,7,322,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
15996,88,6,1060.68,2,5,4,11,254,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
15998,37,5,3089.97,3,4,5,12,345,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
16000,3,3,12393.7,5,4,5,14,545,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
16003,30,5,2735.37,4,4,5,13,445,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
16005,12,4,615.39,5,4,3,12,543,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
16006,211,1,101.4,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
16007,48,4,1701.94,3,4,4,11,344,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
16008,24,3,478.78,4,4,2,10,442,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
16009,22,4,992.71,4,4,4,12,444,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
16010,246,3,407.5,1,4,2,7,142,Can't Lose Them,3,Lost Causes,Final reactivation attempt or remove from active campaigns
16011,8,16,3362.71,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
16012,35,3,1415.29,3,4,4,11,344,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
16013,4,47,37130.6,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
16014,38,3,662.38,3,4,3,10,343,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
16015,4,3,705.39,5,4,3,12,543,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
16016,3,8,1508.76,5,5,4,14,554,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
16017,47,1,211.88,3,2,1,6,321,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
16018,39,2,408.9,3,3,2,8,332,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
16019,47,9,3786.24,3,5,5,13,355,Promising,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
16020,17,3,851.01,4,4,3,11,443,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
16022,260,1,628.28,1,2,3,6,123,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
16023,46,3,719.81,3,4,3,10,343,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
16024,12,1,251.24,5,2,2,9,522,New Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
16025,30,1,439.66,4,2,2,8,422,New Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
16026,43,1,236.09,3,2,1,6,321,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
16027,92,6,934.62,2,5,3,10,253,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
16029,39,63,81024.84,3,5,5,13,355,Promising,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
16030,310,1,331.24,1,2,2,5,122,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
16031,92,2,548.94,2,3,3,8,233,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
16033,6,20,8816.4,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
16034,196,3,437.7000000000001,1,4,2,7,142,Can't Lose Them,3,Lost Causes,Final reactivation attempt or remove from active campaigns
16036,87,2,758.9200000000001,2,3,3,8,233,At Risk,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
16037,270,3,855.02,1,4,3,8,143,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
16038,8,3,471.78,5,4,2,11,542,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
16040,65,3,1313.55,3,4,4,11,344,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
16041,31,3,3166.4,4,4,5,13,445,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
16042,22,5,1197.27,4,4,4,12,444,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
16043,38,4,773.99,3,4,3,10,343,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
16045,120,4,1340.7,2,4,4,10,244,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
16048,373,2,256.44,1,3,2,6,132,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
16049,40,3,1111.79,3,4,4,11,344,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
16050,174,1,137.9,2,2,1,5,221,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
16052,54,1,362.06,3,2,2,7,322,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
16053,33,2,1511.95,4,3,4,11,434,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
16054,145,1,783.9,2,2,3,7,223,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
16055,221,1,134.8,1,2,1,4,121,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
16056,45,1,664.85,3,2,3,8,323,Need Attention,0,New Potentials,"Welcome series, onboarding discounts, education content"
16057,16,7,2263.12,4,5,5,14,455,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
16059,66,6,1459.86,3,5,4,12,354,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
16062,10,4,1153.62,5,4,4,13,544,Champions,0,New Potentials,"Welcome series, onboarding discounts, education content"
16063,260,1,335.32,1,2,2,5,122,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
